Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,fail.ought,educated,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,degree.roleL2,other.degree.roleL2,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5352987727,96358748,2017-05-09T16:16:00Z,2017-05-09T16:29:00Z,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Not sure,Not sure,Agree,Disagree,Not sure,Not sure,Not sure,Not sure,Not sure,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Not sure,Not sure,Agree,Agree,Agree,Agree,Not sure,By background - grandparents came here from Italy and I learn the language to honour them,"Being able to connect with more people, having the ability to live comfortably in a non-English speaking community","A big role, I always hoped to spend time living in Italy",0,0,1,0,1,0,1,0,NA,1,0,0,0,1,0,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,No,No,Yes,Of Italian background - parents are first generation Australian born,1,1,0,0,0,NA,No,0,0,0,0,HERITAGE,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor Arts/Science with Italian minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human Rights (major), Environmental Biology (major)",2nd year,1st year,Italian introductory (Monash),Elementary,more than 6 years,Italian in Australia,NA,QC,NA,NA,HERITAGE,HUM.SCI,MINOR
5353037801,96358748,2017-05-09T18:00:00Z,2017-05-09T18:04:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,Disagree,Not sure,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,NA,NA,NA,NA,NA,NA,NA
5353047077,96358748,2017-05-09T18:16:00Z,2017-05-09T18:22:00Z,Agree,Agree,Agree,Agree,Disagree,Not sure,Disagree,Disagree,Disagree,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Not sure,Not sure,Strongly agree,Not sure,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Not sure,Agree,Strongly agree,Not sure,Not sure,"My family is Italian in background and I would like to be able to speak to my family in Italian and meet family members I have never met before, able to communicate with them in their beautiful language.","Being able to conquer another language - intellectual challenge, being able to speak to family and communicate with others, being better able to travel, another skill for work","Speaking to family members, meeting people, travel in Italy, adding to my qualifications in languages which could give me an edge in terms of employment",1,1,1,0,1,1,1,1,NA,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,18-25,Female,English,French,French,Yes,Italian origins,1,0,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,4-6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5353131368,96358748,2017-05-09T20:45:00Z,2017-05-09T20:52:00Z,Agree,Agree,Not sure,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Agree,NA,Not sure,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,"I wanted to learn another language, specifically European",I become a more global citizen and therefore am able to interact internationally,Maybe in a job or just for personal use,0,1,0,0,1,0,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,18-25,Male,English,No,No,No,NA,1,0,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Media and Communications,NA,NA,NA,NA,NA,NA,NA,Journalism and History,1st year,1st year,Italian introductory (Monash),Elementary,4-6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MAJOR
5353160521,96358748,2017-05-09T21:31:00Z,2017-05-09T21:43:00Z,Not sure,Strongly agree,Agree,Agree,Not sure,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree,Strongly agree,Disagree,Not sure,Not sure,Not sure,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Disagree,I am Italian and want to feel more connected to the culture because I think it's beautiful and a really nice-sounding language.,Many Italian and English words are similar (except for 'caldo' which means 'hot' - how confusing).,"I want to travel to Italy on holidays, and who knows, maybe I'll end up studying fashion and visiting Milano. I also want to teach my future kids the language.",0,0,0,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,1,0,0,1,1,0,1,NA,18-25,Female,English,No,No,Yes,"My Nonno, Nonna and two of their kids came over from Italy. They then had six more kids, and the youngest was my father.",0,1,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,Behavioural studies and acting,1st year,1st year,Italian introductory (Monash),Elementary,1- 3 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5353999915,96358748,2017-05-10T13:12:00Z,2017-05-10T13:43:00Z,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly disagree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Agree,"I am a Chinese student, and I have always wanted to learn a few other languages. I started with English, and now I am thinking of learning Italian, French and Spanish. I will do one at a time, and right now it's Italian. 

Main motivation: interest. The Renaissance started in Italy, and I am obsessed with art and art related history. I want to be able to visit the country that gave birth to the Renaissance one day, speaking the country's language as if I was born there. I don't want to visit a country feeling like I am a foreigner. I wan to go to Italy feeling like I am just visiting an old home of mine. 

Also, I love Italian food. Studying italian gives me confidence when I order food in italian restaurants. Now I am able to take my fiance to all the nicest little italian restaurants and cafes and teach him a few sentences while we have dinner. (feels good man)","Learning Italian, going to Italian tutorials is a great opportunity to meet people of similar interests. Many people from my tutorial either have Italian backgrounds or are intrigued with the Italian language and culture. Mixing in with such people gives me a sense of belonging. 

also, as a science student (I am doing physics, chemistry and biology all together), the four hours of Italian tutorial throughout the week is a great ""mind refresher"" for me. Studying Italian increases my productivity. 

In addition, studying languages is beneficial for brain development and slows down brain ageing, which is advantageous for not just university level, but for a whole life time.","As mentioned before, Italian is a tool. Using this tool, I will be able to travel to Italian, walk on the streets of Florence, Rome and Tuscany, visit all the beautiful places without feeling like a tourist, but feeling like a local. I see myself visiting the art galleries, the cathedrals, the monuments, wearing a pale maxi dress, with an Italian novel in my hands.",0,1,1,0,1,0,1,1,NA,0,1,0,0,0,0,QC,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,18-25,Female,Mandarin,English,No,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Science with Italian as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Physics, Chemistry, Biology",1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,QC,NA,NA,NA,SCI,BREADTH
5354006403,96358748,2017-05-10T13:28:00Z,2017-05-10T13:40:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Not sure,Disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Disagree,Strongly agree,Not sure,Disagree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,"Majority of my family and relatives speak Italian and English, or only Italian, and I really want to be able to communicate with them.",It will allow me to work in Italy with a greater chance if I can speak Italian,The main thing it would do is allow me to speak to my relatives and not have a language barrier present,0,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SCIENCE,18-25,Female,English,No,No,Yes,Grandparents were born in Italy.,1,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maths and statistics, chemistry, biology",1st year,1st year,Italian 1 (University of Melbourne),Elementary,4-6 years,Italian in Australia,NA,NA,SCIENCE,NA,NA,SCI,MINOR
5355083563,96358748,2017-05-11T14:13:00Z,2017-05-11T14:19:00Z,Not sure,Agree,Not sure,Disagree,Disagree,Not sure,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Agree,Not sure,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,NA,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Disagree,Being able to speak and understand Italian when travelling to Italy,Expanding my global knowledge,Travelling to Italy for holidays!,0,1,0,0,1,0,1,1,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,French,No,No,NA,1,0,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Italian as an elective,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,NA,3rd year,1st year,Italian introductory (Monash),Elementary,1- 3 years,Italian in Australia,NA,NA,NA,NA,NA,NA,ELECTIVE
5355404477,96358748,2017-05-11T23:28:00Z,2017-05-11T23:38:00Z,Agree,Not sure,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Not sure,Not sure,Disagree,Agree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Not sure,Not sure,"To learn a new language, one I was only taught briefly in primary school, but I enjoyed.",It's more interactive and engaging than learning a language in school,"I'd expect it's main use would be when I'm able to travel to Italy, and if I ever even work in Italy",1,1,1,0,1,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,0,0,1,1,1,1,NA,18-25,Female,English,Telugu,No,No,NA,0,0,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Commerce, Italian as a breadth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commerce, no major",1st year,1st year,Italian 1 (University of Melbourne),Elementary,1- 3 years,Italian in Australia,NA,NA,NA,NA,NA,SCI,BREADTH
5357763225,96358748,2017-05-15T09:35:00Z,2017-05-15T09:43:00Z,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Not sure,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,I have many family members who are Italian and I would like to be able to communicate with them in a more meaningful way.,"I will be able to speak to my family members who have limited understanding of English and it also enables me to work in an international company, increasing the flexibility of where I can potentially live and work.",Conversing with family and consequently building stronger relationships as well as allowing me to travel and live in Italy functionally.,0,1,1,0,0,1,1,0,NA,1,0,0,0,1,0,NA,1,1,1,0,0,0,0,0,0,0,1,1,1,0,NA,18-25,Female,English,No,No,Yes,Italian grandparents and extended family,0,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Media and Communications,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5370311718,96358748,2017-05-30T10:12:00Z,2017-05-30T10:27:00Z,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Agree,Disagree,NA,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,"I've been surrounded by Italian speakers my whole life, but have never been able to fully understand a conversation or get involved in conversation. Especially as my Nonno and Nonna are getting older I would like to someday be able to converse with them so there is less of a language barrier. Also I have travelled to Italy, and visited relatives and I think it was a shame that my parents could communicate and not myself or my sister, so getting to know other relatives was quite challenging. Also one day I hope to do my own travels with friends, and I would like to be able to speak the language because I am in another country. I feel as though when foreigners come to Australia we expect them to be able to speak our language so why should it be any different the other way around if I were travelling to their country. 

Studying Italian could also allow me to keep my options open, like whether i would like to work over seas or not. Also I have always had an ear for languages, and have previously studied French, and stemming from Latin, they are very similar, and I've easily picked up aspects of the language.","I think the main advantage is that it keeps my options open for the future, for different types of jobs, like becoming a translator, or tour guide, or even an Italian teacher. 
","Travelling, communicating with family, working overseas possibly, etc.",0,1,1,0,0,0,1,1,NA,1,0,0,0,0,0,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,"French, not fluent, but have a fair amount of knowledge",No,Yes,"All my nonni, and parents",1,0,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,NA,1st year,1st year,Italian introductory (Monash),Elementary,more than 6 years,Italian in Australia,NA,QC,NA,NA,NA,HUM,MAJOR
5374579193,96358748,2017-06-05T15:47:00Z,2017-06-05T16:08:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,Strongly agree,Agree,Not sure,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,"My initial motivation comes from my heritage. I am a third generation immigrant and my Nanna is bilingual speaking both English and Italian. I find that this is a way for me to connect with a side of my family (both in Australia, Italy and Argentina) on a personal level through writing and speaking Italian and from a general cultural level as well. It excites me to understand Italian lifestyle and people more than I believe I could from an English only perspective. It will allow me to also be more injected and involved, while also developing myself from what the language and culture holds.","I see the strong advantages of having a birth lottery land me in an English speaking family and society. I think it already has a strong global relevance with its emergence as a global language. However I think people in Australia and other English speakers take this for granted. A mindset and worldview can become very centred on what we can identify and explain with our primary language. Learning Italian at a university level will allow me to gain a greater perspective on the world and my place within it while also gaining insight into an Italian view of the world. I'm glad that it has already connected me with fellow students and staff who are at varying levels of Italian proficiency but all share a desire to learn and develop. It would allow me to extend this community with my family, my friends and my fellows. I hope that it will also be further inspiration for me to visit Italy at the same time as a future in travel and occupation will inspire me to keep learning Italian. I hope to work and study in Italy in the near future and taking classes will add to a sense of fulfilment",Firstly I hope to be able to share a language with my grandparents and relatives. I have never conversed in Italian at a family gather or face to face with a family member since I study away from home. While I'm unsure of my career trajectory my university has many international opportunities. I hope to take an exchange to Fiorenze (go Fiorentina!) or Venezia to continue my course and Italian studies. While there I hope it will allow me to be more of a contributor to Italy than a voyeur. With a genral interest in language and a specific passion for Italian I could see my self in a bilingual career or as a translator/interpreter.,1,1,1,0,1,0,1,1,NA,1,0,0,0,0,0,L2.PRESENCE,1,0,0,0,1,1,0,0,0,0,1,0,1,0,NA,18-25,Male,English,No,Spanish (1),Yes,Family from Valenzia - Crespano del Grapa,0,0,0,0,0,NA,NA,0,0,0,1,QC,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",International Relations - breadth subject (I think! We have to do four language classes if that helps),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,Community Development,1st year,1st year,Italian 1 (RMIT),Elementary,0 years,Italian in Australia,NA,L2.PRESENCE,NA,NA,QC,HUM,BREADTH
5374652648,96358748,2017-06-05T19:22:00Z,2017-06-05T19:38:00Z,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Not sure,Agree,Disagree,Agree,Agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Not sure,"To be able to speak to my Italian family, and to make my self less reliant on family while travelling to Italy.
","I could have learnt Italian privately, but learning Italian at university gives some form of accountability for myself, as performing well directly impacts my GPA and performing poorly has a large impact on me.","The ability to communicate with older family members in Australia, as well allowing me to easily visit my family in Italy and not struggle with communication.",0,0,0,0,0,0,0,0,QC,1,0,0,1,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Male,English,No,No,Yes,"Italian family, 2nd generation Australian.",1,1,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Information Technology with business as a minor. Italian is a student elective.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Business management,3rd year,1st year,Italian 1 (RMIT),Elementary,more than 6 years,Italian in Australia,QC,NA,ENGINEERING,NA,NA,SCI,ELECTIVE
5374786791,96358748,2017-06-05T23:27:00Z,2017-06-05T23:41:00Z,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Disagree,Strongly agree,Not sure,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Reconnect with my heritage. I always wanted to communicate effectively with my grandparents and relatives and would love to honor their memory by learning the language and culture I love.,I believe that language is best learnt with others. The point of language is to communicate and this is not a solo activity. By studying at university it allows for a group environment with the advantages of recognition of learning.,I have relatives in Italy and Australia that I would love to better communicate with. I love traveling and hope to use my Italian skills in the near future.,1,1,1,0,0,1,1,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Female,English,Japanese,Japanese,Yes,Father's Parents migrated to Australia from Italy.,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Software Engineering with Diploma of Languages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4th year bachelor,1st year,Italian 1 (RMIT),Elementary,0 years,Italian in Australia,NA,NA,ENGINEERING,NA,NA,SCI,DIPLOMA
5375332272,96358748,2017-06-06T11:44:00Z,2017-06-06T12:14:00Z,Strongly agree,Strongly agree,Disagree,Not sure,Not sure,Agree,Agree,Agree,Not sure,Agree,Agree,Strongly agree,Agree,Not sure,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Strongly disagree,Not sure,Not sure,"I want to learn more about the culture and all that is is connected to,and that it influences. I'm really interested in art and music history, which Italy has played a major part in. I also just love visiting the country, and hope to gain a better understanding, or at least ability to communicate with the local Italian community, intrinsic to Melbourne's character and development.","I think it may set me up for a more considerate approach to studying cultures in general, as it has proved to me just how ignorant it can be to assume things about another culture, and reminds me that my perspective is Australian-based and not a neutral basis for comparing or analyzing other cultures, particularly as places like Italy are much, much older and have long been globally influential and interactive.","I hope it allows me more communication with Italian speakers, as I would like  to assist transitioning migrants and refugees. I would also just like to be able to socialise with people from other cultures without them having to put in all the effort for communication. Additionally, I would love to travel around Italy as well, and potentially stay for a while, and definitely visit many art galleries, museums, and historical sites, both there, and in other places where Italian works and language are referenced (so pretty much everywhere and anywhere, really!).",0,0,1,0,0,0,0,0,QC,1,0,0,1,0,0,QC,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,18-25,Female,English,No,No,No,NA,1,1,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,2nd year,1st year,Italian 1 (RMIT),Elementary,4-6 years,Italian in Australia,QC,QC,NA,NA,NA,HUM,MINOR
5377232875,96358748,2017-06-08T21:51:00Z,2017-06-08T22:04:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Not sure,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,"Initially, it was (and still is) to be able to communicate with relatives and friends in Italy who never learnt to speak English. Now I would love to eventually teach English in Italy.","I believe it can help me with a teaching career in the future, and allow me to connect with and learn from people from other parts of the world.","Most importantly, I will be able to communicate properly with relatives whom I have met but was not able to have a very great conversation with. It plays mostly a communication role.",0,0,1,0,0,1,1,0,NA,1,1,0,0,1,0,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,18-25,Female,English,No,No,Yes,NA,0,0,1,0,0,NA,No,0,0,0,0,PERSONAL,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Deferred Bachelor of Arts, though continuing with Italian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Currently, just Italian.",1st year,1st year,Italian 1 (RMIT),Elementary,1- 3 years,Italian in Australia,NA,NA,NA,NA,PERSONAL,HUM,NA
5379962578,97597744,2017-06-13T15:21:00Z,2017-06-13T15:28:00Z,Agree,Strongly agree,Not sure,Agree,Strongly agree,Disagree,Disagree,Disagree,Not sure,Agree,Not sure,Agree,Strongly agree,Not sure,Agree,Strongly agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Agree,Agree,Strongly agree,My family speaks Italian and I would love to be able to engage with them and also other people who speak Italian.,Main advantages would be having the ability to converse with people in two languages and being able to understand a world different from the one you inhabit.,I would like to be able to speak Italian and hopefully pass that ability down generations like my family has done.,0,0,1,0,1,0,1,1,NA,1,0,1,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,18-25,Female,English,No,No,Yes,Italian,1,1,0,0,0,NA,Yes,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Arts - Italian elective,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,English and Theatre Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,ELECTIVE
