Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,educated,fail.ought,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,arts.major.degree1,arts.minor.breadth.degree2,arts.breadth.degree3,arts.diploma.degree3,science.major.degree4,science.minor.breadth5,science.breadth.degree6,other.degree.7,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5360816177,97084573,2017-05-18T14:14:00Z,2017-05-18T14:31:00Z,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Not sure,Strongly agree,Agree,Disagree,Agree,Agree,"I have tried to but failed to study a fair number of languages and I took the opportunity to learn German to not only increase the number of languages I know but also to develop a stronger grammatical understanding of the languages I do know, I think this will greatly help me with learning other languages in the future...","Again, a deeper understanding of grammar and a better ability to communicate with others effectively...",Possibly overseas study and it will help with overseas travel...,0,0,1,0,1,0,0,1,NA,0,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Male,Romanian,English,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Biomedicine with German as a breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,HEALTH,NA,NA,SCI,BREADTH
5360818554,97084573,2017-05-18T14:22:00Z,2017-05-18T14:39:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Not sure,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Not sure,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,"I am half Swiss and would love to be able to engage in German with my family living Switzerland. I would also, as a Swiss citizen, love to live and potentially work in Switzerland and speaking German would make that easier. Studying for a semester abroad in Germany to gain a fluency in the high German rather than the Swiss dialects before living in Switzerland is something I would like to do.","My main advantage is having variety in the structure in my university classes. I find the 2 hour seminars and variety of assessments a good change to the typical lecture and tutorial structure with no pre readings or essays. It is a different style of learning which keeps me focused and not bored, this suits me and contributes to my GPA.","German will hopefully have a role in my future as a way of communicating with my family as well as living, studying and working in German speaking countries.",0,1,0,0,1,0,1,1,NA,0,0,0,0,0,1,QC,0,0,0,1,0,0,0,1,0,0,1,0,1,0,NA,18-25,Female,English,French,No,Yes,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,As a first year I have no minors or majors but I am planning to minor in it,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Law,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,QC,NA,NA,NA,HUM,MINOR
5360819957,97084573,2017-05-18T14:27:00Z,2017-05-18T14:29:00Z,Agree,Agree,Agree,Agree,Not sure,Not sure,Disagree,Disagree,Not sure,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Not sure,Agree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German in Australia,NA,NA,NA,NA,NA,NA,NA
5360844094,97084573,2017-05-18T15:38:00Z,2017-05-18T16:02:00Z,Agree,Strongly agree,Not sure,Agree,Not sure,Disagree,NA,Agree,Disagree,Agree,Agree,Agree,Agree,Not sure,Not sure,Agree,Not sure,Agree,NA,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Agree,Agree,Disagree,Not sure,Not sure,"I love the cultures of Euro and appreciate the working attitude of German. Also, I wish to apply an internship in Germany after I graduated my Bachelor degree. And most of the people said German is one of the most difficult language to command it well, I want to challenge myself. That's why I learn German.","Actually English is my second language, my mother language is Cantonese, so it is quiet hard to use the English language logic apply in German. Though this two language is a little bit same, the grammar still the hardest part of me.","I believe German will be the communication tool for my daily life and work, and the most direct way to know this country.",0,1,1,0,0,0,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Female,Cantonese,"- English
- Mandarin
- Japanese (little)
",No,No,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Bachelor of Science with German as a minor/breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science,2nd year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,ENGINEERING,NA,NA,SCI,MINOR.BREADTH
5360852577,97084573,2017-05-18T16:07:00Z,2017-05-18T16:15:00Z,Agree,Strongly agree,Not sure,Not sure,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Not sure,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,"I aim to become an engineer. As Germany is considered to be a hub for mechanical engineers, I think it would be beneficial for me to know german if I plan to move there or communicate with professionals working there.",A better approach in learning a new language.,"It enables me to communicate with professionals in my field, from Germany.",0,1,0,0,1,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCIENCE,18-25,Male,Sindhi,"Urdu, English",No,No,NA,0,0,0,0,0,NA,NA,0,0,0,1,ONLINE.COURSE,NA,NA,NA,NA,NA,NA,NA,Bachelor of science with mechatronics major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,SCIENCE,NA,ONLINE.COURSE,SCI,NA
5360854342,97084573,2017-05-18T16:12:00Z,2017-05-18T16:23:00Z,Not sure,Strongly agree,Agree,Not sure,Not sure,Not sure,Disagree,Not sure,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Not sure,Agree,Agree,Not sure,Strongly agree,Disagree,Agree,Not sure,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Agree,Agree,Disagree,Not sure,Not sure,NA,NA,NA,0,1,1,0,1,0,1,1,NA,0,1,0,0,1,0,NA,1,0,0,0,0,1,0,0,0,0,1,0,0,1,NA,18-25,Female,Mandarin,"English
Japanese",No,No,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Environments with German as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Architecture,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,SCI,BREADTH
5360866119,97084573,2017-05-18T16:43:00Z,2017-05-18T16:45:00Z,Agree,Agree,Not sure,Disagree,Agree,Not sure,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly agree,Not sure,Not sure,Disagree,Not sure,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Agree,Disagree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German in Australia,NA,NA,NA,NA,NA,NA,NA
5360910298,97084573,2017-05-18T18:22:00Z,2017-05-18T18:29:00Z,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Not sure,Strongly agree,Agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Strongly agree,Not sure,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly disagree,Not sure,Not sure,general interest in language,open up more opportunities for careers in the future,"work overseas, travel",0,0,0,0,1,0,1,1,NA,1,0,0,0,0,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,18-25,Female,Chinese,Chinese,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,medicine,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,SCI,NA
5360927793,97084573,2017-05-18T18:56:00Z,2017-05-18T19:09:00Z,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Not sure,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree,"- Desire to learn another language
- Being able to go to a German speaking country and at some point feel like a ""local"" 
- I really want to live in Europe, mainly England, but if i could i'd give Germany a try","- Makes me feel like I'm ""connected"" to another country other than Australia. I have no other strong links with other countries and this lets me feel that
- There are no disadvantages. Learning German (any other language even) is the best choice i could've made","- Helping me live in Germany
- Just the satisfaction of being able to speak in another language, its pretty damn fun
- Using at work if it ends up a possibility, but that's just a thing on the side, it's a bonus
",0,1,1,0,1,1,1,1,NA,1,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,BUSINESS,18-25,Male,English,No,No,No,NA,0,0,0,0,0,NA,NA,0,0,0,1,ONLINE.COURSE,NA,NA,NA,NA,NA,NA,NA,Bachelor of Commerce with German as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marketing,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,BUSINESS,NA,ONLINE.COURSE,SCI,BREADTH
5360943493,97084573,2017-05-18T19:28:00Z,2017-05-18T19:36:00Z,Strongly agree,Strongly agree,Not sure,Not sure,Agree,Agree,Agree,Disagree,Agree,Agree,Not sure,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Agree,Not sure,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,"My grandparents are Austrian and I would like to speak to them with their mother tounge.
I think speaking another language is an essential skill to have and would make you a more open minded and global person.","Work in international environments.
Make more friends.
Communicate with different people and have a wider source of data and knowledge as some things cannot be accessed in English.","Maybe open up my career being able to live in Germany and work in a scientific field.
Have more friends from Germany and be able to travel to Europe more often.
Become a more respectable person?! (Speaking another language makes u a cooler person?!)",0,1,1,0,1,1,1,0,NA,1,0,0,0,0,0,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,Japanese,English,No,Yes,Austrian father with Australian grandparents who migrated from Austria.,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Bachelor of Science with German as a minor/breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animal Heath and disease,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,QC,HEALTH,NA,NA,SCI,MINOR.BREADTH
5360966217,97084573,2017-05-18T20:13:00Z,2017-05-18T20:32:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Not sure,Strongly agree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Agree,My main motivation to learn German is that my partner is German and we hope to move there in the future and split our lives between living in Germany and Australia. I realised living in Dusseldorf for a year that without a high level of German it would be difficult for me to obtain a good job there.,"The advantages for me are mostly to do with being able to communicate at social events in Germany and with my partners family and friends, and also have greater ease in getting a decent job in Germany. Also to be able to get around in the country easier. I also like the idea of being able to speak another language, and think that German would be a great one to learn, to be able to access the great literature and cultural history.",German plays a very important role in my life as my partner and I will speak it at home and teach our kids it. I also imagine I will use it a lot in my social and professional life.,0,1,0,0,1,1,1,1,NA,0,0,0,0,1,1,M.NO.EXTERNAL.FACTORS,1,1,0,0,0,0,0,1,0,1,1,0,0,0,NA,31-35,Male,English,No,No,No,NA,0,0,0,0,0,NA,No,0,0,0,1,LIVING.L2,NA,NA,NA,NA,NA,NA,NA,Bachelor of Commerce with German as breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finance,1st year,1st year,German 1 (Melbourne University),Elementary,Less than a year,German in Australia,NA,M.NO.EXTERNAL.FACTORS,NA,NA,LIVING.L2,SCI,BREADTH
5361012563,97084573,2017-05-18T21:35:00Z,2017-05-18T21:48:00Z,Disagree,Agree,Not sure,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Not sure,Not sure,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,"As a breadth subject, it sounded more interesting and accessible to my skills than most of the other options. And I would like to hopefully one day visit Germany, which means an ability to communicate in the language would be of great importance.","English is somewhat similar to German. Additionally, Germany has a very large research sector, meaning carrer options open up by being able to speak the language.",Potentially moving to Germany for a career or at the very least visiting the country.,1,1,0,1,1,1,0,1,NA,0,0,0,0,0,1,M.NO.EXTERNAL.FACTORS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,18-25,Male,English,Indonesian,No,No,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Biomedicine with German as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,M.NO.EXTERNAL.FACTORS,NA,NA,NA,SCI,BREADTH
5361622788,97084573,2017-05-19T08:57:00Z,2017-05-19T09:17:00Z,Strongly agree,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Not sure,Agree,Strongly disagree,Disagree,Agree,"I would like to learn more about Western culture and why it is so comprehensively effective compared to the rest of the world. To me, Germany represents the zenith of European culture - perhaps even more so than the English-speaking world. Its people are more efficient and more enlightened than even the Anglosphere. It harbours a more philosophical, holistic approach to life and emphasises truth is found in art, not necessarily objectivity and science. I think this is partly why Germany is the cultural exemplar of mankind's greatest achievement - the Western world, its values, its strive for self-improvement, and its intellectual rigidity. It introduced the modern printing press, Protestanism, much of distinguished philosophy an also the greatest composers. No wonder the German-speaking fragment of Europe is the most fecund.","To expand and deepen how to think of life in general. Learning new languages, by definition, changes fundamental beliefs. Also, English is derived from German so to learn the latter would feel like I accomplished something - grasping the other great society of the world.",Perhaps a role in a German organisation or in teaching German.,1,1,1,1,0,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,1,1,1,1,1,1,1,1,1,0,NA,18-25,Male,English,No,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Commerce with  German as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Law,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finance,2nd year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,SCI,BREADTH
5361790688,97084573,2017-05-19T15:41:00Z,2017-05-19T15:49:00Z,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Disagree,Disagree,Not sure,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Not sure,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Not sure,Not sure,"I love watching Bundesliga
",NA,It can help me to communicate with people from different part of the world,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,Chinese,English,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Bachelor of Science with German as a minor/breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Law,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,SCI,MINOR.BREADTH
5363018905,97084573,2017-05-21T13:09:00Z,2017-05-21T13:18:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Not sure,"I want to go on an exchange to Germany at some point, whether this is in undergraduate or postgraduate study and so even though they have some courses in English I think it is important to make an effort to learn the language of the country you are going to. I also want to work in International relations, and being able to speak another language is an asset to have in this work environment.","This will allow me to travel to Germany and Austria - something that I really want to do. In high school they did not offer a German class because there were not enough people interested, so the main advantage of learning it at university level is that I actually get to learn it!","If I ever move to Germany, or even If I just travel there I want to be able to speak German fluently. By travelling and doing exchange, this will also demonstrate to my future employees in the field of International Relations that I am willing to travel.",1,1,1,0,1,1,1,1,NA,1,0,1,1,0,0,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,No,0,0,0,0,NO.OTHER.WAYS,NA,NA,NA,Bachelor of Arts with Diploma of Languages (German),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,History and Philosophy of Science,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (Melbourne University),Elementary,1-3 years,German in Australia,NA,NA,NA,NA,NO.OTHER.WAYS,HUM,DIPLOMA
